path,species,issues,severity
data\plantnet_300K\images_test\Lavandula_dentata\d1e9c0df123170ef237087e0ac0c26b96e383d46.jpg,Lavandula_dentata,,0.0
data\plantnet_300K\images_test\Hypericum_calycinum\300d7d72ded42119e698cecdaf44748300a5c13f.jpg,Hypericum_calycinum,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\9403a0c5f9788210777983b7726ab31e04a78d4c.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Carthamus_tinctorius\ae47c1f0468a0c9a5ca984561af237006220e13b.jpg,Carthamus_tinctorius,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\732468c95bdd7f9a02bd52b4881d14312a8a0316.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Cereus_jamacaru\4bea416c7c89336b32c6a894f013b574d867895b.jpg,Cereus_jamacaru,,0.0
data\plantnet_300K\images_test\Cyanotis_somaliensis\d368fff619a827649c0a100b44a85132d414c92e.jpg,Cyanotis_somaliensis,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\1f3d074999677fa765e856c9900d25a3524bc56d.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Epipactis_atrorubens\581294bedb74a5371460791af7d48df7187a4e86.jpg,Epipactis_atrorubens,,0.0
data\plantnet_300K\images_test\Hyoscyamus_albus\4f0c0ad6044041955f3d6d9ba5442dba41b345b2.jpg,Hyoscyamus_albus,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\527576fedb0b0fab96e304907ac12d10aab51def.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\e0033c67a92f7380d6432a919ca177a6c604bfba.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Fernelia_buxifolia\35553100fe0c267505e5a1d25e75144d300b2e99.jpg,Fernelia_buxifolia,,0.0
data\plantnet_300K\images_test\Anthurium_andraeanum\c9d7b4dc000c97ee61645e3fd8080db7f58f96e7.jpg,Anthurium_andraeanum,,0.0
data\plantnet_300K\images_test\Anthericum_liliago\ba1d41fe386d97ce89c18cae6023b9ef1d2a067a.jpg,Anthericum_liliago,,0.0
data\plantnet_300K\images_test\Loropetalum_chinense\2823149ce90d92ee0903e677935ab4badcb21d13.jpg,Loropetalum_chinense,,0.0
data\plantnet_300K\images_test\Hyoscyamus_albus\03cfe1ae68b97342a8d32e800105a11575b59007.jpg,Hyoscyamus_albus,,0.0
data\plantnet_300K\images_test\Papaver_rhoeas\f72a3a6d033516d6b41b8b1619ecb9d63da8e50d.jpg,Papaver_rhoeas,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\366c4be8ce966d789703551028fc7bc6dbc5edd5.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\16ce40a5e3de6b6abaad9af8a6129d47e006deeb.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\8f1d732fa7c427e37d248d9b95e6120ced0fae1f.jpg,Hypericum_androsaemum,,0.0
data\plantnet_300K\images_test\Daucus_carota\a0ef5cdb40fcdedecfc64dd2f3e2da0c6763f6c4.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\6c11b8ccdf5f508cdb1d05c6d85f5b256e88e9b0.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\087ff91b9d4d534250cd891fe1ed142bd078e823.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Papaver_rhoeas\cb2ce01fae6a782c78b0886e9d16ddbd7ba2ed36.jpg,Papaver_rhoeas,,0.0
data\plantnet_300K\images_test\Anemone_ranunculoides\593c6a4f337bed64b4698db856467afcc3f721b1.jpg,Anemone_ranunculoides,,0.0
data\plantnet_300K\images_test\Alcea_rosea\43fea93a3ba488ecdae577ac2b148061cfef3632.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Cirsium_spinosissimum\1a2067dcb5683fd4b799b072749fe6bdf127f7fe.jpg,Cirsium_spinosissimum,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\5702ca913e57337ebba5991bfc15c1e166ab52e2.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\c2ecf0b0b675b345ec2691fd6d257912dbc9ed10.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Cereus_jamacaru\2c09b2b9e9b1e55d9b637b1cb183423ffe02bc1a.jpg,Cereus_jamacaru,,0.0
data\plantnet_300K\images_test\Daucus_carota\51170a773357dface2a4560b233492174df8414f.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\dd3ab339149c369d669329de55dfb10c29a0dd0d.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\2c0e8219f0719942d666310a1dfe6f22cb878d88.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Cirsium_oleraceum\2b8d5f04f022cc7057341ac1096a68d37db85f62.jpg,Cirsium_oleraceum,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\5ef95aae84ddf3d4d51849fa36e57f395e410ce6.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\a3cdd296f65ffa7094e23f38af9cf24736abbf85.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Cymbalaria_muralis\81424dcac155ce44d55ec8a48dc8d7e8a09e6715.jpg,Cymbalaria_muralis,,0.0
data\plantnet_300K\images_test\Aphelandra_squarrosa\153848e01a67c3204180d66a54f84443c4405c50.jpg,Aphelandra_squarrosa,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\a602f1c6ac43e5f6c0ad4740e741b2726f5e1bee.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Ophrys_morisii\abeba3d7401142a244e986b97f3b2c2dea6182b1.jpg,Ophrys_morisii,,0.0
data\plantnet_300K\images_test\Daucus_carota\a69319099c9a190056c6cec66d06dda4668e1aff.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\627d5dfea139ce81ea0758f65431ba300daf42c5.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\883d91f1c4645d389144a06a22813c1fe4086b2b.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Dryopteris_filix-mas\fe6e217dc018e32d47a7de9a7f418b8d6f28c995.jpg,Dryopteris_filix-mas,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\ca0df86265b890a639a7739aa5eeb09f6e643014.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\32ff0875d0afdc7fdea63646d73aef68c32664f3.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Carthamus_tinctorius\8049748c9654324b7c5c8db18e67b4276b4cc1d2.jpg,Carthamus_tinctorius,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\36e205718f13aa281b3afeb580cd818e6f98f241.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Cereus_forbesii\0baba7488d6e11962bde570186de87ad272eb872.jpg,Cereus_forbesii,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\b375e853d9d495fdff643a56238d05ab2f389986.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Daucus_carota\acbaa9a1a57803d68fc1be64bd2217a5876b28e7.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\ae45342c9986da69729c010a3c04a0a619cc125c.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\e9a82a1287ccced2ba049e790a7bab97ac041ae2.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Acacia_dealbata\763a8dd5413c128f01cb1c467831c32c94e0e577.jpg,Acacia_dealbata,,0.0
data\plantnet_300K\images_test\Trachelospermum_jasminoides\79f087c4f2bd4508c589a2113a11fb5384705155.jpg,Trachelospermum_jasminoides,,0.0
data\plantnet_300K\images_test\Papaver_rhoeas\df9e5c85c3966c216d4aec2223493a913767fb20.jpg,Papaver_rhoeas,,0.0
data\plantnet_300K\images_test\Sedum_forsterianum\7851692dfd1d48b4473e6080f2b9db8748afbfe7.jpg,Sedum_forsterianum,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\794f3192d9930000e567d32d320cd8612b29fe99.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Lactuca_sativa\fc9e375f093d8e66f691451a778bdd4d0632956e.jpg,Lactuca_sativa,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\a09429965b1e1ade34fd898ec15d15cb725efd6f.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\4f0a92f6bb8d777bfb1e84c64f91b3e1fffabdc8.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Perovskia_atriplicifolia\5b20164310cf46c800797414e9239f11256844ba.jpg,Perovskia_atriplicifolia,,0.0
data\plantnet_300K\images_test\Melilotus_officinalis_1\16276ff460507471e252c29fae2218925a2c2114.jpg,Melilotus_officinalis_1,,0.0
data\plantnet_300K\images_test\Tradescantia_zebrina_1\f7ae83079c1d68a5944f0530c40e018c23d3c07c.jpg,Tradescantia_zebrina_1,,0.0
data\plantnet_300K\images_test\Anthericum_liliago\6ce8a187c07894d8d9668dea3b7ce65f178bb335.jpg,Anthericum_liliago,,0.0
data\plantnet_300K\images_test\Pelargonium_inquinans\1737157e806acfab5ba92bf6cb3f5c7cd1286ca3.jpg,Pelargonium_inquinans,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\815dc90d86a17e9c67620795b198c401eedaddd5.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Cyrtanthus_elatus\2d3d6633ac2290cfc576948c6e150606fc96cc70.jpg,Cyrtanthus_elatus,,0.0
data\plantnet_300K\images_test\Hypericum_x_hidcoteense\0b3518de13e7ff608e2a59e458a3be391598f403.jpg,Hypericum_x_hidcoteense,,0.0
data\plantnet_300K\images_test\Lupinus_angustifolius\8bfa4593e349aa1888ab42dae379c7ec7470c570.jpg,Lupinus_angustifolius,,0.0
data\plantnet_300K\images_test\Trifolium_arvense\0cc8d173b18303bcdd939d05cb5b4c6c6c16dfbe.jpg,Trifolium_arvense,,0.0
data\plantnet_300K\images_test\Trifolium_repens\822cc11d7bcab13b073d10ba888a323a2ce77c0f.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Lupinus_hirsutissimus\f26b2b8a61df0b738277e93cecb17064b9fc2a39.jpg,Lupinus_hirsutissimus,,0.0
data\plantnet_300K\images_test\Perovskia_atriplicifolia\c3d84726f6f008e38b252e2931e6784e2968b9d5.jpg,Perovskia_atriplicifolia,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\b152630a77c427db8a3511d850f891c00d1302e3.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\2be6c7c301e97bef91b097d5a2c5a956f0210203.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Mussaenda_erythrophylla\19759a37429e9ef486cdafda325c0ec81cb6bf3d.jpg,Mussaenda_erythrophylla,,0.0
data\plantnet_300K\images_test\Fragaria_x_ananassa_2\3094ac20a3641571702be72a395eb1fb842cab1d.jpg,Fragaria_x_ananassa_2,,0.0
data\plantnet_300K\images_test\Aralia_elata\fc8e9f2bcea23070b74cc73aead6031d4c8b9516.jpg,Aralia_elata,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\faaa000175eb9a33e94af5906233cb628ba2b3a5.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Nepenthes_truncata\3879a8e182f74eac8d9bc2d59cdbb4679bd0cbf1.jpg,Nepenthes_truncata,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\496f055d44801fde6e4ddaefea98a3ad83ea679e.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\4345c8fb8fbf1f9493ce2a06c37c62dd4299788b.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\bc28361884bd68a62891e6a670189be12e3f45d6.jpg,Hypericum_androsaemum,,0.0
data\plantnet_300K\images_test\Smilax_rotundifolia\3dd9ccb93a7f01c7aad91aaca955b67e32da7318.jpg,Smilax_rotundifolia,,0.0
data\plantnet_300K\images_test\Aegopodium_podagraria\78da1b91410ea57322367dfa7fef2be65181c0ff.jpg,Aegopodium_podagraria,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\d98246f37e7292052d2c0c3a61ce4a471c5fb564.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Tradescantia_fluminensis\d7b84b0ca350b096fdf6a7ad5b55b1d7a68b504e.jpg,Tradescantia_fluminensis,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\d583d40edc6f5fd623f0e69c712b0cd208e179ea.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Adonis_annua\9cd3514aaf45be7c117117e4a5e49ac5a57a0d6d.jpg,Adonis_annua,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\d4981bf2d044bb29ae2a1f17e32208b1d04713f6.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Anemone_hupehensis\8227a6e395954faf8c1c75151c29614083438dd4.jpg,Anemone_hupehensis,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\c9650ff062e749bce3128a44cad55f64916d67ff.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\f78fe7ab32ce2ef529a347ca3bb8f1c95492ee13.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Tradescantia_pallida_1\87da7d913580b9f10a940a4c54f470b65e9395d2.jpg,Tradescantia_pallida_1,,0.0
data\plantnet_300K\images_test\Hypericum_prolificum\1d1c05401a681ccf678363e30124b27436654c01.jpg,Hypericum_prolificum,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\66fcb5fc3acd2eb61fdef75cd09c198b2d1e5c26.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\0c4f1ec9e2d4da2db013ffa8e3968eb66ce254ef.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Sedum_kamtschaticum\b4a9e89a8fbd54cd80b6165b3f4f315205894e36.jpg,Sedum_kamtschaticum,,0.0
data\plantnet_300K\images_test\Sedum_sediforme\f9c60ae14b4f1900c35ea47a49586a653aa29d5a.jpg,Sedum_sediforme,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\35740b1aaa726f1e4a2e177d1f1bdb6e05030daf.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Papaver_rhoeas\676904c664fb04e0954e208272c059a46c975399.jpg,Papaver_rhoeas,,0.0
data\plantnet_300K\images_test\Sedum_album\d725f0a428ae42d10786ccc95159b973a7efdce1.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\17a4112ac611d27108167b9e2d8289d570221700.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\314719edc527c4c658061c5c290fc9c03de08cd2.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\417dbc5b298c3cb4020d105a0a7741fcf0b92ab6.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Sedum_acre\55ad77beed657a83e04152ef858426f4c9ac0e84.jpg,Sedum_acre,,0.0
data\plantnet_300K\images_test\Daucus_carota\8ef514eeb58efe1f82757d5b21c2e8cab54208b3.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Nymphaea_alba\371291a2362bbf98d949d7dfc4e556fc2d668825.jpg,Nymphaea_alba,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\8fb7136a96b819a68cec03d8cc9c18c639b9445d.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Hebe_salicifolia\2bd93cf59ea2c07aad12686d89d9011055b0d03a.jpg,Hebe_salicifolia,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\24514a12ec09295df4a1f016dd0f657c6660e122.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\f210eaca3ff9a0889e791c8c5cbd6f5bb3f54a86.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\c7e9c8d565aabe283b2cf001c441fcc275af5068.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Kniphofia_uvaria\4433c8d75ab6f149e123c39d8051ab529c0d58b4.jpg,Kniphofia_uvaria,,0.0
data\plantnet_300K\images_test\Tradescantia_spathacea\c14b87fcc54b1f9e1d8fc95a050461b9b407b201.jpg,Tradescantia_spathacea,,0.0
data\plantnet_300K\images_test\Trifolium_repens\e7c8c5cc1a60482494f75ca36a85240efe7b4526.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Maianthemum_canadense\7ee1229bf159b7c2660347a68f68591a951914fb.jpg,Maianthemum_canadense,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\dba134fcf37221ad06bb6f40fc98087588d22fc7.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\3890311433acfb169d705d742e5c2c6e78596551.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Tagetes_minuta\496876135adc65fdf1f68e1012c65f10b1038d63.jpg,Tagetes_minuta,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\82eabcf8908c86be8a0df83ff901d7e1af79a879.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\41b691c24b9352b69e7b2dcc4bd5213e08109257.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\516ffd79161f3d8b31ffbde2f5c92d737aa566f8.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Sedum_acre\901e5815ca2ea7119541210eba9af22dd94d663d.jpg,Sedum_acre,,0.0
data\plantnet_300K\images_test\Holodiscus_discolor\255946a75d8d0071026c39ebd33ee02c5c1ed5c3.jpg,Holodiscus_discolor,,0.0
data\plantnet_300K\images_test\Hypericum_androsaemum\af5e2a182f67875573e6553dcb0a95611d510714.jpg,Hypericum_androsaemum,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\8d562815e0edb437f2a04bb276ddee59bc6ed17b.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Sedum_acre\ef1f87413fe9ec358a4c3ba22b5d3cd39c4b49bf.jpg,Sedum_acre,,0.0
data\plantnet_300K\images_test\Ophrys_apifera\bc3dc56323f35cc59ad17b7ff77ca475a1aadb36.jpg,Ophrys_apifera,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\d9e1f2063d08ae3e149c4d4e23289efd37b2355e.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Kniphofia_uvaria\f4f9b1bf6db639949aa4f6cc2e0481b646a4671d.jpg,Kniphofia_uvaria,,0.0
data\plantnet_300K\images_test\Schefflera_arboricola\485894fb0bfb528087b4496bfed2693e52012823.jpg,Schefflera_arboricola,,0.0
data\plantnet_300K\images_test\Althaea_officinalis\1f10bb5218644f826ba1ad9706bfb14aa4d1324b.jpg,Althaea_officinalis,,0.0
data\plantnet_300K\images_test\Lathraea_clandestina\5369786a86a0c2341a985ba1424e9097ee369a68.jpg,Lathraea_clandestina,,0.0
data\plantnet_300K\images_test\Daucus_carota\6d0440914b99edcf5e7dd9c0e428e5de95df5536.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Lactuca_serriola\25c225e7d7e7004a3705e26ee920dfb78b145cb4.jpg,Lactuca_serriola,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\ca10320c3954fee8ee5ba40597e6c6e218e4e33e.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Helminthotheca_echioides\4317a0b086127fd38d747a951754cb9e08d5e873.jpg,Helminthotheca_echioides,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\58f8c870efc72baf628ba9998f9414c7fb75e34f.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\70c9e83ca387b919eeba69982992b1c0af0545d5.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\360504c7be2b2e133408724bac4ccdf815bf5482.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\a48a5d5f769902a80af614aae19d263b3d0b71c0.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Acacia_retinodes\1795cd67cc66ef0e9359f9e94898026ca8c54e7e.jpg,Acacia_retinodes,,0.0
data\plantnet_300K\images_test\Lapsana_communis\049ae06095da31f0d53102dc3a11fe74dbd7c6b5.jpg,Lapsana_communis,,0.0
data\plantnet_300K\images_test\Hippophae_rhamnoides\ef6e6a4d6da985439075c8a286efbc7ac1b6d7af.jpg,Hippophae_rhamnoides,,0.0
data\plantnet_300K\images_test\Mercurialis_annua\a49acb108d73e4b9e67ceb5580906690d1f9d883.jpg,Mercurialis_annua,,0.0
data\plantnet_300K\images_test\Cirsium_oleraceum\2a83d25889b67fe0f8f53ca0351c1dacc44562b2.jpg,Cirsium_oleraceum,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\a6132e868036ff564458665a9e173c94c289c3f5.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\a7e03484caa76702e368b2d6bd68eeb782cb8073.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\73c7fccc70bcb8be7b2bfc4dbfcc798afd43a313.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Daucus_carota\cdabf0289756f1466265ddf51bddb0c5bb3c6654.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Sedum_lineare\87a4310527737f16445320956fd70f450be208f5.jpg,Sedum_lineare,,0.0
data\plantnet_300K\images_test\Lamium_flexuosum\0c48fda1dc37d53966443e6c13c353ac31a5ee67.jpg,Lamium_flexuosum,,0.0
data\plantnet_300K\images_test\Nymphaea_alba\b1b92b62bd5c175162506d2f8d820720fead0b3c.jpg,Nymphaea_alba,,0.0
data\plantnet_300K\images_test\Maianthemum_bifolium\454d42027dc60f6f0391a32ca968e6ba85c3d29e.jpg,Maianthemum_bifolium,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\7fce05086509f73daaafe3024553d718253be2e8.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Daphne_laureola\af1e38d3bd2b3a43964d2827f58ac0f8999204df.jpg,Daphne_laureola,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\1c7b1f95431b3c83b4b6f5f4886285116771e3b4.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Trifolium_repens\604b99ffbf544f76254946874c4846a62609365c.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\e262a174d6de588989169b72fd1d00c91c613bd4.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Trifolium_stellatum\65ec49c584ef75dbc7397d8c1f94ce00a7b15d59.jpg,Trifolium_stellatum,,0.0
data\plantnet_300K\images_test\Schefflera_arboricola\b3cb232626cf944184fc10e9de4fb210628e5560.jpg,Schefflera_arboricola,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\0cb6599be74f7c5e01a7c735fa6b2f4930c5fce6.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\39187fc6a754c6684dcbf8b147be3e6c4c1d48ed.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Lithops_pseudotruncatella\cb88a2ae7885aa8e108d08bd65a0178e24cbc01c.jpg,Lithops_pseudotruncatella,,0.0
data\plantnet_300K\images_test\Daucus_carota\ac936378d8bbdd4971fb238781f4c493b3bde2ed.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Fedia_cornucopiae\a85f1f3fa646b35a4a8caea973296f472275f943.jpg,Fedia_cornucopiae,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\05a95c1e05856bf2544a8afc65716be5e24552a0.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\d9829613befb31f7e81871e7f7ded1ee580eb134.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\5ff74f0c4e0fe3a89e26ad699d11ced76a640e45.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Fragaria_viridis\05d2ff45282745f922436bd22ccebf3519dcf72b.jpg,Fragaria_viridis,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\c3f58c9215f7708fdc68c42c959358a69202119a.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Cucurbita_maxima\3e0901c53216b3047bbb0b36939beaf39dae1df0.jpg,Cucurbita_maxima,,0.0
data\plantnet_300K\images_test\Melilotus_altissimus\e0f599a0651b5213ce90fb6780d6de596c0aa962.jpg,Melilotus_altissimus,,0.0
data\plantnet_300K\images_test\Ophrys_apifera\16b5394d1faa3ae53bc14836b82b01b468296ac1.jpg,Ophrys_apifera,,0.0
data\plantnet_300K\images_test\Tradescantia_virginiana\ab23c04f9ab6fdc66e4a8c7341b73fa248acd75d.jpg,Tradescantia_virginiana,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\fd03d2dae60d82144a7130cc3d2707902b8c6d66.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Sedum_album\dc77e2046c452ab730f8cede5c5779cc6c4b42fd.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\e4844b2218b0722d10227fde4399568da714d2ca.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Trifolium_dubium\09badafe8bf1ad75643e6a097e45a9a2238a3f23.jpg,Trifolium_dubium,,0.0
data\plantnet_300K\images_test\Smilax_aspera\7917360365da79e9b2f9d7c1895611cb233fdcff.jpg,Smilax_aspera,,0.0
data\plantnet_300K\images_test\Anthericum_liliago\1922376c2429d1be027cdda6f6660c0f966dce7d.jpg,Anthericum_liliago,,0.0
data\plantnet_300K\images_test\Daphne_gnidium\4d85844a7a4797c3a36c0b5e42882b8a445816bb.jpg,Daphne_gnidium,,0.0
data\plantnet_300K\images_test\Anemone_blanda\e1e5ad59f41b337bb89c83f46bd8a6366963d169.jpg,Anemone_blanda,,0.0
data\plantnet_300K\images_test\Sedum_acre\e1de808621516a9652a1a5b64ea7632ac27cef92.jpg,Sedum_acre,,0.0
data\plantnet_300K\images_test\Melilotus_indicus\b962a2857cc88dd207aeeeb0b11a450a8a34477f.jpg,Melilotus_indicus,,0.0
